run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0308	devstral-small-2:24b	examples	medium_03	medium	structured_wording	0.00		0.00	46085	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	6850	6850	1713	1713	2236	91	2327	46078	112	15177	30759	147.32	2.96	true			2026-09-18 04:19:01
run_0309	devstral-small-2:24b	examples	medium_04	medium	natural_wording	0.00		0.00	42972	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	6839	6839	1710	1710	2233	82	2315	42965	119	15028	27785	148.58	2.95	true			2026-09-18 04:19:47
run_0310	devstral-small-2:24b	examples	medium_05	medium	natural_wording	0.00		0.00	46752	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueChangeForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}\n```	6850	6850	1713	1713	2238	93	2331	46745	112	15329	31272	145.99	2.97	true			2026-09-18 04:20:30
run_0311	devstral-small-2:24b	examples	complex_01	complex	structured_wording	0.00		0.00	54266	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForMilkSubcategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["product_dim.product_subcategory='Milk'", "date_dim.the_year='1997'", "customer_dim.country='USA'"]\n}\n```	6907	6907	1727	1727	2247	112	2359	54257	94	16040	38074	140.08	2.94	true			2026-09-18 04:21:17
run_0312	devstral-small-2:24b	examples	complex_02	complex	structured_wording	0.00		0.00	53973	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	6886	6886	1722	1722	2245	114	2359	53965	101	15305	38522	146.68	2.96	true			2026-09-18 04:22:11
run_0313	devstral-small-2:24b	examples	complex_03	complex	structured_wording	0.00		0.00	54528	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997CaliforniaDailyPaper",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.city"],\n  "sigma": ["date_dim.year_quarter='1997-Q3'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}\n```	6909	6909	1728	1728	2248	115	2363	54521	101	15555	38829	144.51	2.96	true			2026-09-18 04:23:05
run_0314	devstral-small-2:24b	examples	complex_04	complex	natural_wording	0.00		0.00	55539	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueVariationByQuarterAndBrandForFoodInWashington1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["product_dim.product_category='Food'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}\n```	6893	6893	1724	1724	2244	117	2361	55532	104	15783	39609	142.18	2.95	true			2026-09-18 04:24:00
run_0315	devstral-small-2:24b	examples	complex_05	complex	natural_wording	0.00		0.00	56687	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageSalesRevenueByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "store_dim.store_state='California'", "date_dim.year_quarter='1997Q3'"]\n}\n```	6913	6913	1729	1729	2247	120	2367	56679	135	15953	40558	140.85	2.96	true			2026-09-18 04:24:55
run_0316	devstral-small-2:24b	instructions_for_query_generation+examples	simple_01	simple	structured_wording	0.00		0.00	60062	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		10872	10872	2718	2718	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 04:25:52
run_0317	devstral-small-2:24b	instructions_for_query_generation+examples	simple_02	simple	structured_wording	0.00		0.00	60064	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]		10848	10848	2712	2712	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 04:26:52
run_0318	devstral-small-2:24b	instructions_for_query_generation+examples	simple_03	simple	structured_wording	0.00		0.00	60064	false						false	false	60.00	60.00	false	false	false	false	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]		10857	10857	2715	2715	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 04:27:52
run_0319	devstral-small-2:24b	instructions_for_query_generation+examples	simple_04	simple	natural_wording	0.00		0.00	39725	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	10859	10859	2715	2715	3027	63	3090	39715	133	15394	21787	196.63	2.89	true			2026-09-18 04:28:52
run_0320	devstral-small-2:24b	instructions_for_query_generation+examples	simple_05	simple	natural_wording	0.00		0.00	44397	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}\n```	10869	10869	2718	2718	3033	83	3116	44388	104	15374	28879	197.28	2.87	true			2026-09-18 04:29:32
run_0321	devstral-small-2:24b	instructions_for_query_generation+examples	medium_01	medium	structured_wording	0.00		0.00	50832	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}\n```	10894	10894	2724	2724	3040	98	3138	50821	136	16204	34446	187.60	2.84	true			2026-09-18 04:30:16
run_0322	devstral-small-2:24b	instructions_for_query_generation+examples	medium_02	medium	structured_wording	0.00		0.00	47645	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	10886	10886	2722	2722	3038	90	3128	47636	105	16007	31492	189.78	2.86	true			2026-09-18 04:31:07
run_0323	devstral-small-2:24b	instructions_for_query_generation+examples	medium_03	medium	structured_wording	0.00		0.00	47868	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	10891	10891	2723	2723	3037	91	3128	47860	95	15935	31794	190.58	2.86	true			2026-09-18 04:31:55
run_0324	devstral-small-2:24b	instructions_for_query_generation+examples	medium_04	medium	natural_wording	0.00		0.00	44408	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	10880	10880	2720	2720	3034	82	3116	44398	95	15771	28505	192.37	2.88	true			2026-09-18 04:32:43
run_0325	devstral-small-2:24b	instructions_for_query_generation+examples	medium_05	medium	natural_wording	0.00		0.00	48003	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueLowFatProductsByMonth1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}\n```	10891	10891	2723	2723	3039	91	3130	47991	98	16181	31677	187.81	2.87	true			2026-09-18 04:33:27
run_0326	devstral-small-2:24b	instructions_for_query_generation+examples	complex_01	complex	structured_wording	0.00		0.00	57061	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateDuring1997ForMilkSubcategoryInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.product_subcategory='Milk'", "customer_dim.country='USA'"]\n}\n```	10948	10948	2737	2737	3048	114	3162	57051	101	16909	40007	180.26	2.85	true			2026-09-18 04:34:15
run_0327	devstral-small-2:24b	instructions_for_query_generation+examples	complex_02	complex	structured_wording	0.00		0.00	56194	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterFor1997BreakfastFoodsInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "date_dim.the_year='1997'", "store_dim.store_country='USA'"]\n}\n```	10927	10927	2732	2732	3046	114	3160	56185	93	16216	39840	187.84	2.86	true			2026-09-18 04:35:12
