run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0688	gpt-oss:20b	prescription_of_result+examples	pair_13_natural	pair_13	natural	complex	natural_wording	0.00		0.00	20888	false						false	false	55.00	55.00	false	true	true	true	false	false	false	0	1	1	3	0	0	During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByCustomerCityAndMonthDuringQ31997DailyPaperPromotionsInCalifornia",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["customer_dim.city", "date_dim.the_month"],\n  "sigma": ["date	8996	8996	2249	2249	2108	256	2364	20868	1	20867	20.867	2174	18662	969.22	13.72	true			2026-09-23 03:23:10
run_0689	gpt-oss:20b	prescription_of_result+examples	pair_04_structured	pair_04	structured	simple	structured_wording	1.00	1.00	1.00	8396	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	8896	8896	2224	2224	2087	89	2176	8378	1	8377	8.377	1879	6464	1110.43	13.77	true			2026-09-23 03:23:31
run_0690	gpt-oss:20b	prescription_of_result+examples	pair_04_natural	pair_04	natural	simple	natural_wording	1.00	1.00	1.00	7787	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	8903	8903	2226	2226	2087	82	2169	7769	1	7768	7.768	1825	5916	1143.39	13.86	true			2026-09-23 03:23:39
run_0691	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_11_structured	pair_11	structured	complex	structured_wording	1.00	1.00	1.00	17021	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndStateFor1997MilkCustomers",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}	13012	13012	3253	3253	2855	201	3056	16998	1	16997	16.997	2050	14908	1392.34	13.48	true			2026-09-23 03:24:19
run_0692	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_11_natural	pair_11	natural	complex	natural_wording	0.00	0.80	0.00	16672	true	0.50	0.83	1.00	1.00	1.00	false	false	75.00	75.00	true	true	true	true	false	false	false	0	1	1	1	1	0	For customers in the USA who bought Milk products in 1997, how much sales revenue came from each state in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByStateAndMonthForUSACustomersMilk1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_and_month"],\n  "sigma": ["customer_dim.country='USA'", "product_dim.product_category='Milk'", "date_dim.the_year='1997'"]\n}	12984	12984	3246	3246	2852	196	3048	16649	1	16648	16.648	2074	14534	1374.69	13.49	true			2026-09-23 03:24:36
run_0693	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_14_natural	pair_14	natural	complex	natural_wording	0.00	0.84	0.00	17282	true	0.75	0.70	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	0	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForWashingtonCustomers1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}	12998	12998	3250	3250	2852	204	3056	17259	1	17258	17.258	2066	15153	1380.05	13.46	true			2026-09-23 03:24:53
run_0694	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_14_structured	pair_14	structured	complex	structured_wording	0.00	0.91	0.00	18977	true	0.75	0.95	1.00	1.00	1.00	false	false	77.50	85.00	true	true	true	true	false	false	true	0	1	1	0	0	1	What are the total store sales by quarter and brand during 1997 for products in the Food product family purchased by customers from Washington state in the USA?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByQuarterAndBrandFor1997FoodProductsInWashington",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.product_family='Food'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'"]\n}	13027	13027	3257	3257	2857	225	3082	18955	2	18953	18.953	2196	16721	1300.61	13.46	true			2026-09-23 03:25:10
run_0695	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_07_natural	pair_07	natural	medium	natural_wording	1.00	1.00	1.00	13907	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For stores in the USA in 1997, how did the average store cost compare across product families?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSA1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	12961	12961	3241	3241	2847	160	3007	13884	1	13883	13.883	2031	11815	1401.61	13.54	true			2026-09-23 03:25:29
run_0696	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_07_structured	pair_07	structured	medium	structured_wording	1.00	1.00	1.00	14731	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	12950	12950	3238	3238	2845	172	3017	14708	1	14707	14.707	1971	12696	1443.16	13.55	true			2026-09-23 03:25:43
run_0697	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_08_natural	pair_08	natural	medium	natural_wording	1.00	1.00	1.00	12947	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue came from each product category under each type of promotional media?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryAndMediaTypeIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "promotion_dim.media_type"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12968	12968	3242	3242	2847	147	2994	12925	2	12923	12.923	2034	10851	1399.26	13.55	true			2026-09-23 03:25:57
run_0698	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_08_structured	pair_08	structured	medium	structured_wording	1.00	1.00	1.00	12653	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMediaTypeAndProductCategory1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12955	12955	3239	3239	2844	144	2988	12628	1	12627	12.627	1948	10640	1459.66	13.53	true			2026-09-23 03:26:10
run_0699	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_09_structured	pair_09	structured	medium	structured_wording	0.00	0.97	1.00	12495	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	12953	12953	3239	3239	2843	143	2986	12473	1	12472	12.472	1899	10537	1496.34	13.57	true			2026-09-23 03:26:23
run_0700	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_09_natural	pair_09	natural	medium	natural_wording	0.00	0.97	1.00	14918	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsPurchasedByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	12944	12944	3236	3236	2843	175	3018	14895	2	14893	14.893	1940	12914	1465.38	13.55	true			2026-09-23 03:26:36
run_0701	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_05_structured	pair_05	structured	simple	structured_wording	0.00	0.97	1.00	11990	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesInCalifornia1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	12935	12935	3234	3234	2841	135	2976	11968	1	11967	11.967	1923	10004	1476.73	13.49	true			2026-09-23 03:26:50
run_0702	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_05_natural	pair_05	natural	simple	natural_wording	0.00	0.97	1.00	12360	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueFromCaliforniaStores1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	12933	12933	3234	3234	2840	141	2981	12343	1	12342	12.342	1916	10391	1482.16	13.57	true			2026-09-23 03:27:02
run_0703	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_15_natural	pair_15	natural	complex	natural_wording	0.00		0.00	21158	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AvgSalesRevenueByCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim	13018	13018	3255	3255	2855	256	3111	21136	1	21135	21.135	2104	19000	1356.90	13.47	true			2026-09-23 03:27:15
run_0704	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_15_structured	pair_15	structured	complex	structured_wording	0.00		0.00	21139	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What is the average store sales by product category and store type in California during Q3 1997 when the promotion media type was Daily Paper?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreSalesByCategoryAndTypeInCaliforniaQ31997DailyPaper",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["store_dim.store_state='California'", "date_dim.quarter='Q3'", "date_dim.the_year='1997	13009	13009	3253	3253	2855	256	3111	21116	2	21114	21.114	2101	18977	1358.79	13.49	true			2026-09-23 03:27:36
run_0705	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_01_structured	pair_01	structured	simple	structured_wording	1.00	1.00	1.00	10771	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12936	12936	3234	3234	2842	119	2961	10748	1	10747	10.747	1921	8787	1479.08	13.54	true			2026-09-23 03:27:57
run_0706	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_01_natural	pair_01	natural	simple	natural_wording	1.00	1.00	1.00	9934	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue did each product category generate?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategory1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12934	12934	3234	3234	2841	108	2949	9912	1	9911	9.911	1927	7943	1474.23	13.60	true			2026-09-23 03:28:08
run_0707	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_12_structured	pair_12	structured	complex	structured_wording	0.00	0.93	0.00	16930	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for products in the Breakfast Foods category sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesBySubcategoryAndQuarter1997USA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	13016	13016	3254	3254	2856	199	3055	16908	1	16907	16.907	2144	14722	1331.72	13.52	true			2026-09-23 03:28:18
run_0708	gpt-oss:20b	instructions_for_query_generation+prescription_of_result+examples	pair_12_natural	pair_12	natural	complex	natural_wording	0.00	0.93	0.00	16166	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductSubcategoryQuarterForBreakfastFoodsUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	12996	12996	3249	3249	2854	189	3043	16143	1	16142	16.142	2110	13990	1351.99	13.51	true			2026-09-23 03:28:35
